"PBR_IFMS_ID" "Site" "Point" "SitePoint" "Date" "Observers" "Latitude" "Longitude" "Distance_m" "DBH_cm" "NAME"
"682" 2052700394856316 "KYLaurel" 17 "KYLaurel_17" "6/12/2013" "GI_EL" 37.10258 -84.16631 3.5 40.2 "Liriodendron_tulipifera"
"683" 2052700394856316 "KYLaurel" 17 "KYLaurel_17" "6/12/2013" "GI_EL" 37.10258 -84.16631 7 44.5 "Fagus_grandiflora"
"684" 2052700394856316 "KYLaurel" 17 "KYLaurel_17" "6/12/2013" "GI_EL" 37.10258 -84.16631 8.7 81 "Liriodendron_tulipifera"
"685" 2052700394856316 "KYLaurel" 17 "KYLaurel_17" "6/12/2013" "GI_EL" 37.10258 -84.16631 11.9 57.7 "Quercus_rubrum"
"686" 2052700394856316 "KYLaurel" 17 "KYLaurel_17" "6/12/2013" "GI_EL" 37.10258 -84.16631 3.4 11.9 "Tsuga_canadensis"
"687" 2052700394856316 "KYLaurel" 17 "KYLaurel_17" "6/12/2013" "GI_EL" 37.10258 -84.16631 6.8 21.7 "Betula_lenta"
"688" 2052700394856316 "KYLaurel" 17 "KYLaurel_17" "6/12/2013" "GI_EL" 37.10258 -84.16631 8.1 22.6 "Betula_lenta"
"689" 2052700394856316 "KYLaurel" 17 "KYLaurel_17" "6/12/2013" "GI_EL" 37.10258 -84.16631 10.4 25.7 "Liriodendron_tulipifera"
"690" 2052700394856316 "KYLaurel" 17 "KYLaurel_17" "6/12/2013" "GI_EL" 37.10258 -84.16631 13.6 43.7 "Liriodendron_tulipifera"
"691" 2052700394856316 "KYLaurel" 13 "KYLaurel_13" "6/12/2013" "GI_EL" 37.08564 -84.16891 5.4 10.2 "Quercus_alba"
"692" 2052700394856316 "KYLaurel" 13 "KYLaurel_13" "6/12/2013" "GI_EL" 37.08564 -84.16891 7.1 28.1 "Quercus_alba"
"693" 2052700394856316 "KYLaurel" 13 "KYLaurel_13" "6/12/2013" "GI_EL" 37.08564 -84.16891 4.5 10 "Tsuga_canadensis"
"694" 2052700394856316 "KYLaurel" 13 "KYLaurel_13" "6/12/2013" "GI_EL" 37.08564 -84.16891 7 11.1 "Fagus_grandiflora"
"695" 2052700394856316 "KYLaurel" 13 "KYLaurel_13" "6/12/2013" "GI_EL" 37.08564 -84.16891 3.7 20.2 "Fagus_grandiflora"
"696" 2052700394856316 "KYLaurel" 13 "KYLaurel_13" "6/12/2013" "GI_EL" 37.08564 -84.16891 7.8 32.7 "Quercus_coccinea"
"697" 2052700394856316 "KYLaurel" 13 "KYLaurel_13" "6/12/2013" "GI_EL" 37.08564 -84.16891 6.6 10.2 "Tsuga_canadensis"
"698" 2052700394856316 "KYLaurel" 13 "KYLaurel_13" "6/12/2013" "GI_EL" 37.08564 -84.16891 8 10 "Tsuga_canadensis"
"699" 2052700394856316 "KYLaurel" 13 "KYLaurel_13" "6/12/2013" "GI_EL" 37.08564 -84.16891 3.7 17 "Betula_lenta"
"700" 2052700394856316 "KYLaurel" 13 "KYLaurel_13" "6/12/2013" "GI_EL" 37.08564 -84.16891 4.3 29.5 "Acer_rubrum"
"701" 2052700394856316 "KYLaurel" 16 "KYLaurel_16" "6/13/2013" "GI_EL" 37.0857 -84.17384 3.2 82.9 "Acer_saccharum"
"702" 2052700394856316 "KYLaurel" 16 "KYLaurel_16" "6/13/2013" "GI_EL" 37.0857 -84.17384 3.2 21.5 "Tsuga_canadensis"
"703" 2052700394856316 "KYLaurel" 16 "KYLaurel_16" "6/13/2013" "GI_EL" 37.0857 -84.17384 4.7 47.6 "Betula_lenta"
"704" 2052700394856316 "KYLaurel" 16 "KYLaurel_16" "6/13/2013" "GI_EL" 37.0857 -84.17384 9.3 25 "Tsuga_canadensis"
"705" 2052700394856316 "KYLaurel" 16 "KYLaurel_16" "6/13/2013" "GI_EL" 37.0857 -84.17384 4.1 41 "Tsuga_canadensis"
"706" 2052700394856316 "KYLaurel" 16 "KYLaurel_16" "6/13/2013" "GI_EL" 37.0857 -84.17384 5.7 16.4 "Betula_lenta"
"707" 2052700394856316 "KYLaurel" 16 "KYLaurel_16" "6/13/2013" "GI_EL" 37.0857 -84.17384 8.5 17 "Tsuga_canadensis"
"708" 2052700394856316 "KYLaurel" 16 "KYLaurel_16" "6/13/2013" "GI_EL" 37.0857 -84.17384 9.1 45 "Tsuga_canadensis"
"709" 2052700394856316 "KYLaurel" 16 "KYLaurel_16" "6/13/2013" "GI_EL" 37.0857 -84.17384 8.4 19.3 "Tsuga_canadensis"
"710" 2052700394856316 "KYLaurel" 16 "KYLaurel_16" "6/13/2013" "GI_EL" 37.0857 -84.17384 9.7 18.8 "Acer_saccharum"
"711" 2052700394856316 "KYLaurel" 5 "KYLaurel_5" "7/5/1905" "GI_EL" 37.08787 -84.17399 5.8 13 "Fagus_grandiflora"
"712" 2052700394856316 "KYLaurel" 5 "KYLaurel_5" "7/5/1905" "GI_EL" 37.08787 -84.17399 5 33.7 "Liriodendron_tulipifera"
"713" 2052700394856316 "KYLaurel" 5 "KYLaurel_5" "7/5/1905" "GI_EL" 37.08787 -84.17399 5.3 27.9 "Acer_rubrum"
"714" 2052700394856316 "KYLaurel" 5 "KYLaurel_5" "7/5/1905" "GI_EL" 37.08787 -84.17399 7.1 21.5 "Carya_glabra"
"715" 2052700394856316 "KYLaurel" 5 "KYLaurel_5" "7/5/1905" "GI_EL" 37.08787 -84.17399 8.8 14.5 "Fagus_grandiflora"
"716" 2052700394856316 "KYLaurel" 5 "KYLaurel_5" "7/5/1905" "GI_EL" 37.08787 -84.17399 4.2 15.4 "Fagus_grandiflora"
"717" 2052700394856316 "KYLaurel" 5 "KYLaurel_5" "7/5/1905" "GI_EL" 37.08787 -84.17399 4.6 14.6 "Fagus_grandiflora"
"718" 2052700394856316 "KYLaurel" 5 "KYLaurel_5" "7/5/1905" "GI_EL" 37.08787 -84.17399 3 9.4 "Fagus_grandiflora"
"719" 2052700394856316 "KYLaurel" 5 "KYLaurel_5" "7/5/1905" "GI_EL" 37.08787 -84.17399 3.3 14.5 "Carya_glabra"
"720" 2052700394856316 "KYLaurel" 5 "KYLaurel_5" "7/5/1905" "GI_EL" 37.08787 -84.17399 5.7 14 "Carya_tomentosa"
"721" 2052700394856316 "KYLaurel" 7 "KYLaurel_7" "6/13/2013" "GI_EL" 37.08994 -84.17376 2.1 30 "Fagus_grandiflora"
"722" 2052700394856316 "KYLaurel" 7 "KYLaurel_7" "6/13/2013" "GI_EL" 37.08994 -84.17376 5.3 76 "Morus_rubra"
"723" 2052700394856316 "KYLaurel" 7 "KYLaurel_7" "6/13/2013" "GI_EL" 37.08994 -84.17376 4.7 10.7 "Acer_saccharum"
"724" 2052700394856316 "KYLaurel" 7 "KYLaurel_7" "6/13/2013" "GI_EL" 37.08994 -84.17376 5.5 10 "Acer_saccharum"
"725" 2052700394856316 "KYLaurel" 7 "KYLaurel_7" "6/13/2013" "GI_EL" 37.08994 -84.17376 3.9 39 "Carya_cordaformis"
"726" 2052700394856316 "KYLaurel" 7 "KYLaurel_7" "6/13/2013" "GI_EL" 37.08994 -84.17376 4.3 32.2 "Acer_saccharum"
"727" 2052700394856316 "KYLaurel" 7 "KYLaurel_7" "6/13/2013" "GI_EL" 37.08994 -84.17376 7.1 39.6 "Morus_rubra"
"728" 2052700394856316 "KYLaurel" 7 "KYLaurel_7" "6/13/2013" "GI_EL" 37.08994 -84.17376 8.3 27.9 "Acer_saccharum"
"729" 2052700394856316 "KYLaurel" 7 "KYLaurel_7" "6/13/2013" "GI_EL" 37.08994 -84.17376 12.1 27 "Acer_saccharum"
"730" 2052700394856316 "KYLaurel" 7 "KYLaurel_7" "6/13/2013" "GI_EL" 37.08994 -84.17376 11.3 49.7 "Acer_saccharum"
"731" 2052700394856316 "KYLaurel" 3 "KYLaurel_3" "6/13/2013" "GI_EL" 37.09172 -84.17728 1.2 53.9 "Tsuga_canadensis"
"732" 2052700394856316 "KYLaurel" 3 "KYLaurel_3" "6/13/2013" "GI_EL" 37.09172 -84.17728 4 27.3 "Acer_saccharum"
"733" 2052700394856316 "KYLaurel" 3 "KYLaurel_3" "6/13/2013" "GI_EL" 37.09172 -84.17728 4.3 10 "Tsuga_canadensis"
"734" 2052700394856316 "KYLaurel" 3 "KYLaurel_3" "6/13/2013" "GI_EL" 37.09172 -84.17728 6.9 22.2 "Tsuga_canadensis"
"735" 2052700394856316 "KYLaurel" 3 "KYLaurel_3" "6/13/2013" "GI_EL" 37.09172 -84.17728 5.6 17.5 "Betula_lenta"
"736" 2052700394856316 "KYLaurel" 3 "KYLaurel_3" "6/13/2013" "GI_EL" 37.09172 -84.17728 7.5 25.7 "Tsuga_canadensis"
"737" 2052700394856316 "KYLaurel" 3 "KYLaurel_3" "6/13/2013" "GI_EL" 37.09172 -84.17728 6.8 23.1 "Oxydendron_arboreum"
"738" 2052700394856316 "KYLaurel" 3 "KYLaurel_3" "6/13/2013" "GI_EL" 37.09172 -84.17728 7.3 18.4 "Tsuga_canadensis"
"739" 2052700394856316 "KYLaurel" 3 "KYLaurel_3" "6/13/2013" "GI_EL" 37.09172 -84.17728 6.6 26.9 "Tsuga_canadensis"
"740" 2052700394856316 "KYLaurel" 3 "KYLaurel_3" "6/13/2013" "GI_EL" 37.09172 -84.17728 7.1 31.1 "Oxydendron_arboreum"
"741" 2052700394856316 "KYLaurel" 4 "KYLaurel_4" "6/13/2013" "GI_EL" 37.08815 -84.17426 2.7 27.6 "Carya_glabra"
"742" 2052700394856316 "KYLaurel" 4 "KYLaurel_4" "6/13/2013" "GI_EL" 37.08815 -84.17426 3.1 10 "Fagus_grandiflora"
"743" 2052700394856316 "KYLaurel" 4 "KYLaurel_4" "6/13/2013" "GI_EL" 37.08815 -84.17426 4.6 18.7 "Carya_glabra"
"744" 2052700394856316 "KYLaurel" 4 "KYLaurel_4" "6/13/2013" "GI_EL" 37.08815 -84.17426 5.7 24.8 "Carya_glabra"
"745" 2052700394856316 "KYLaurel" 4 "KYLaurel_4" "6/13/2013" "GI_EL" 37.08815 -84.17426 5.9 17 "Fagus_grandiflora"
"746" 2052700394856316 "KYLaurel" 4 "KYLaurel_4" "6/13/2013" "GI_EL" 37.08815 -84.17426 6.4 31 "Carya_glabra"
"747" 2052700394856316 "KYLaurel" 4 "KYLaurel_4" "6/13/2013" "GI_EL" 37.08815 -84.17426 7.1 25 "Carya_glabra"
"748" 2052700394856316 "KYLaurel" 4 "KYLaurel_4" "6/13/2013" "GI_EL" 37.08815 -84.17426 7.2 30 "Tsuga_canadensis"
"749" 2052700394856316 "KYLaurel" 4 "KYLaurel_4" "6/13/2013" "GI_EL" 37.08815 -84.17426 4.4 27 "Carya_glabra"
"750" 2052700394856316 "KYLaurel" 4 "KYLaurel_4" "6/13/2013" "GI_EL" 37.08815 -84.17426 6.6 14.2 "Quercus_rubrum"
"751" 2052700394856316 "KYLaurel" 6 "KYLaurel_6" "6/13/2013" "GI_EL" 37.08936 -84.17365 4.3 63.7 "Quercus_alba"
"752" 2052700394856316 "KYLaurel" 6 "KYLaurel_6" "6/13/2013" "GI_EL" 37.08936 -84.17365 8 22.5 "Acer_saccharum"
"753" 2052700394856316 "KYLaurel" 6 "KYLaurel_6" "6/13/2013" "GI_EL" 37.08936 -84.17365 8 23.2 "Tsuga_canadensis"
"754" 2052700394856316 "KYLaurel" 6 "KYLaurel_6" "6/13/2013" "GI_EL" 37.08936 -84.17365 8.2 11.3 "Carya_glabra"
"755" 2052700394856316 "KYLaurel" 6 "KYLaurel_6" "6/13/2013" "GI_EL" 37.08936 -84.17365 8.4 66.9 "Quercus_alba"
"756" 2052700394856316 "KYLaurel" 6 "KYLaurel_6" "6/13/2013" "GI_EL" 37.08936 -84.17365 8.3 20.4 "Carya_glabra"
"757" 2052700394856316 "KYLaurel" 6 "KYLaurel_6" "6/13/2013" "GI_EL" 37.08936 -84.17365 9 10.4 "Acer_rubrum"
"758" 2052700394856316 "KYLaurel" 6 "KYLaurel_6" "6/13/2013" "GI_EL" 37.08936 -84.17365 3.2 25.6 "Acer_rubrum"
"759" 2052700394856316 "KYLaurel" 6 "KYLaurel_6" "6/13/2013" "GI_EL" 37.08936 -84.17365 6.3 32.5 "Carya_glabra"
"760" 2052700394856316 "KYLaurel" 6 "KYLaurel_6" "6/13/2013" "GI_EL" 37.08936 -84.17365 8 21.5 "Quercus_alba"
"761" 2052700394856316 "KYLaurel" 12 "KYLaurel_12" "6/13/2013" "GI_EL" 37.09673 -84.18214 2.3 19.9 "Magnolia_fraserii"
"762" 2052700394856316 "KYLaurel" 12 "KYLaurel_12" "6/13/2013" "GI_EL" 37.09673 -84.18214 4 24.8 "Acer_rubrum"
"763" 2052700394856316 "KYLaurel" 12 "KYLaurel_12" "6/13/2013" "GI_EL" 37.09673 -84.18214 8.8 12 "Tsuga_canadensis"
"764" 2052700394856316 "KYLaurel" 12 "KYLaurel_12" "6/13/2013" "GI_EL" 37.09673 -84.18214 10.4 15.2 "Acer_rubrum"
"765" 2052700394856316 "KYLaurel" 12 "KYLaurel_12" "6/13/2013" "GI_EL" 37.09673 -84.18214 8.1 12.7 "Oxydendron_arboreum"
"766" 2052700394856316 "KYLaurel" 12 "KYLaurel_12" "6/13/2013" "GI_EL" 37.09673 -84.18214 8.5 30.3 "Betula_lenta"
"767" 2052700394856316 "KYLaurel" 12 "KYLaurel_12" "6/13/2013" "GI_EL" 37.09673 -84.18214 8.2 17.4 "Acer_rubrum"
"768" 2052700394856316 "KYLaurel" 12 "KYLaurel_12" "6/13/2013" "GI_EL" 37.09673 -84.18214 6.7 34.9 "Quercus_montana"
"769" 2052700394856316 "KYLaurel" 12 "KYLaurel_12" "6/13/2013" "GI_EL" 37.09673 -84.18214 5 50.5 "Tsuga_canadensis"
"770" 2052700394856316 "KYLaurel" 12 "KYLaurel_12" "6/13/2013" "GI_EL" 37.09673 -84.18214 2.5 20.3 "Magnolia_fraserii"
"771" 2052700394856316 "KYLaurel" 21 "KYLaurel_21" "6/13/2013" "GI_EL" 37.09394 -84.18121 2.8 30.1 "Tsuga_canadensis"
"772" 2052700394856316 "KYLaurel" 21 "KYLaurel_21" "6/13/2013" "GI_EL" 37.09394 -84.18121 6.3 33.1 "Tsuga_canadensis"
"773" 2052700394856316 "KYLaurel" 21 "KYLaurel_21" "6/13/2013" "GI_EL" 37.09394 -84.18121 5.2 19.1 "Tsuga_canadensis"
"774" 2052700394856316 "KYLaurel" 21 "KYLaurel_21" "6/13/2013" "GI_EL" 37.09394 -84.18121 5.6 26.9 "Tsuga_canadensis"
"775" 2052700394856316 "KYLaurel" 21 "KYLaurel_21" "6/13/2013" "GI_EL" 37.09394 -84.18121 5.8 16.2 "Tsuga_canadensis"
"776" 2052700394856316 "KYLaurel" 21 "KYLaurel_21" "6/13/2013" "GI_EL" 37.09394 -84.18121 7.9 18 "Acer_rubrum"
"777" 2052700394856316 "KYLaurel" 21 "KYLaurel_21" "6/13/2013" "GI_EL" 37.09394 -84.18121 9.5 23.1 "Oxydendron_arboreum"
"778" 2052700394856316 "KYLaurel" 21 "KYLaurel_21" "6/13/2013" "GI_EL" 37.09394 -84.18121 6.3 36.1 "Tsuga_canadensis"
"779" 2052700394856316 "KYLaurel" 21 "KYLaurel_21" "6/13/2013" "GI_EL" 37.09394 -84.18121 11.8 46.8 "Liriodendron_tulipifera"
"780" 2052700394856316 "KYLaurel" 21 "KYLaurel_21" "6/13/2013" "GI_EL" 37.09394 -84.18121 11.5 11.6 "Magnolia_fraserii"
"781" 2052700394856316 "KYLaurel" 2 "KYLaurel_2" "6/13/2013" "GI_EL" 37.0921 -84.17814 3.1 39 "Acer_rubrum"
"782" 2052700394856316 "KYLaurel" 2 "KYLaurel_2" "6/13/2013" "GI_EL" 37.0921 -84.17814 3.7 21.5 "Tsuga_canadensis"
"783" 2052700394856316 "KYLaurel" 2 "KYLaurel_2" "6/13/2013" "GI_EL" 37.0921 -84.17814 2.4 49.4 "Acer_rubrum"
"784" 2052700394856316 "KYLaurel" 2 "KYLaurel_2" "6/13/2013" "GI_EL" 37.0921 -84.17814 3 28.6 "Tsuga_canadensis"
"785" 2052700394856316 "KYLaurel" 2 "KYLaurel_2" "6/13/2013" "GI_EL" 37.0921 -84.17814 5.1 43.7 "Tsuga_canadensis"
"786" 2052700394856316 "KYLaurel" 2 "KYLaurel_2" "6/13/2013" "GI_EL" 37.0921 -84.17814 4 15.2 "Tsuga_canadensis"
"787" 2052700394856316 "KYLaurel" 2 "KYLaurel_2" "6/13/2013" "GI_EL" 37.0921 -84.17814 6.4 11.5 "Tsuga_canadensis"
"788" 2052700394856316 "KYLaurel" 2 "KYLaurel_2" "6/13/2013" "GI_EL" 37.0921 -84.17814 8 28 "Tsuga_canadensis"
"789" 2052700394856316 "KYLaurel" 2 "KYLaurel_2" "6/13/2013" "GI_EL" 37.0921 -84.17814 5.2 16.2 "Acer_saccharum"
"790" 2052700394856316 "KYLaurel" 2 "KYLaurel_2" "6/13/2013" "GI_EL" 37.0921 -84.17814 6.6 20.2 "Oxydendron_arboreum"
"791" 2052700394856316 "KYLaurel" 1 "KYLaurel_1" "6/13/2013" "GI_EL" 37.09201 -84.17902 2 18.3 "Betula_lenta"
"792" 2052700394856316 "KYLaurel" 1 "KYLaurel_1" "6/13/2013" "GI_EL" 37.09201 -84.17902 4 11.7 "Tsuga_canadensis"
"793" 2052700394856316 "KYLaurel" 1 "KYLaurel_1" "6/13/2013" "GI_EL" 37.09201 -84.17902 4.1 37.6 "Quercus_palustris"
"794" 2052700394856316 "KYLaurel" 1 "KYLaurel_1" "6/13/2013" "GI_EL" 37.09201 -84.17902 5 24 "Oxydendron_arboreum"
"795" 2052700394856316 "KYLaurel" 1 "KYLaurel_1" "6/13/2013" "GI_EL" 37.09201 -84.17902 2.9 30.3 "Quercus_alba"
"796" 2052700394856316 "KYLaurel" 1 "KYLaurel_1" "6/13/2013" "GI_EL" 37.09201 -84.17902 1.7 11.5 "Tsuga_canadensis"
"797" 2052700394856316 "KYLaurel" 1 "KYLaurel_1" "6/13/2013" "GI_EL" 37.09201 -84.17902 0.6 27.1 "Tsuga_canadensis"
"798" 2052700394856316 "KYLaurel" 1 "KYLaurel_1" "6/13/2013" "GI_EL" 37.09201 -84.17902 1.6 13.6 "Tsuga_canadensis"
"799" 2052700394856316 "KYLaurel" 1 "KYLaurel_1" "6/13/2013" "GI_EL" 37.09201 -84.17902 1.9 32 "Quercus_palustris"
"800" 2052700394856316 "KYLaurel" 1 "KYLaurel_1" "6/13/2013" "GI_EL" 37.09201 -84.17902 4.7 15.1 "Oxydendron_arboreum"
"801" 2022247824165601 "SCPickens" 2 "SCPickens_2" "6/24/2013" "GI_EL" 34.94451 -82.80209 3.2 12.7 "Quercus_montana"
"802" 2022247824165601 "SCPickens" 2 "SCPickens_2" "6/24/2013" "GI_EL" 34.94451 -82.80209 3.6 17.9 "Quercus_montana"
"803" 2022247824165601 "SCPickens" 2 "SCPickens_2" "6/24/2013" "GI_EL" 34.94451 -82.80209 6.4 12.8 "Carya_tomentosa"
"804" 2022247824165601 "SCPickens" 2 "SCPickens_2" "6/24/2013" "GI_EL" 34.94451 -82.80209 3.2 10.3 "Pinus_virginiana"
"805" 2022247824165601 "SCPickens" 2 "SCPickens_2" "6/24/2013" "GI_EL" 34.94451 -82.80209 7.5 36.8 "Pinus_echinata"
"806" 2022247824165601 "SCPickens" 2 "SCPickens_2" "6/24/2013" "GI_EL" 34.94451 -82.80209 6.6 14.2 "Carya_tomentosa"
"807" 2022247824165601 "SCPickens" 2 "SCPickens_2" "6/24/2013" "GI_EL" 34.94451 -82.80209 7.4 18.3 "Pinus_virginiana"
"808" 2022247824165601 "SCPickens" 2 "SCPickens_2" "6/24/2013" "GI_EL" 34.94451 -82.80209 8.3 14.3 "Pinus_virginiana"
"809" 2022247824165601 "SCPickens" 2 "SCPickens_2" "6/24/2013" "GI_EL" 34.94451 -82.80209 6.1 33.7 "Carya_tomentosa"
"810" 2022247824165601 "SCPickens" 2 "SCPickens_2" "6/24/2013" "GI_EL" 34.94451 -82.80209 6.1 14.6 "Quercus_montana"
"811" 2022247824165601 "SCPickens" 17 "SCPickens_17" "6/24/2013" "GI_EL" 34.94695 -82.80717 4.6 34.6 "Quercus_montana"
"812" 2022247824165601 "SCPickens" 17 "SCPickens_17" "6/24/2013" "GI_EL" 34.94695 -82.80717 5.6 16.2 "Oxydendron_arboreum"
"813" 2022247824165601 "SCPickens" 17 "SCPickens_17" "6/24/2013" "GI_EL" 34.94695 -82.80717 7.6 11.9 "Carya_tomentosa"
"814" 2022247824165601 "SCPickens" 17 "SCPickens_17" "6/24/2013" "GI_EL" 34.94695 -82.80717 5.8 27 "Quercus_rubrum"
"815" 2022247824165601 "SCPickens" 17 "SCPickens_17" "6/24/2013" "GI_EL" 34.94695 -82.80717 2.4 43.6 "Quercus_montana"
"816" 2022247824165601 "SCPickens" 17 "SCPickens_17" "6/24/2013" "GI_EL" 34.94695 -82.80717 7.3 16.6 "Quercus_montana"
"817" 2022247824165601 "SCPickens" 17 "SCPickens_17" "6/24/2013" "GI_EL" 34.94695 -82.80717 4.7 13.7 "Quercus_montana"
"818" 2022247824165601 "SCPickens" 17 "SCPickens_17" "6/24/2013" "GI_EL" 34.94695 -82.80717 3.7 19.5 "Oxydendron_arboreum"
"819" 2022247824165601 "SCPickens" 17 "SCPickens_17" "6/24/2013" "GI_EL" 34.94695 -82.80717 7.1 41.1 "Quercus_montana"
"820" 2022247824165601 "SCPickens" 17 "SCPickens_17" "6/24/2013" "GI_EL" 34.94695 -82.80717 7.4 15.4 "Acer_rubrum"
"821" 2022247824165601 "SCPickens" 16 "SCPickens_16" "6/24/2013" "GI_EL" 34.94782 -82.79913 4.4 34.7 "Nyssa_sylvatica"
"822" 2022247824165601 "SCPickens" 16 "SCPickens_16" "6/24/2013" "GI_EL" 34.94782 -82.79913 5.9 25.7 "Oxydendron_arboreum"
"823" 2022247824165601 "SCPickens" 16 "SCPickens_16" "6/24/2013" "GI_EL" 34.94782 -82.79913 6.3 17.4 "Quercus_montana"
"824" 2022247824165601 "SCPickens" 16 "SCPickens_16" "6/24/2013" "GI_EL" 34.94782 -82.79913 5.6 27.2 "Oxydendron_arboreum"
"825" 2022247824165601 "SCPickens" 16 "SCPickens_16" "6/24/2013" "GI_EL" 34.94782 -82.79913 2.9 17.5 "Quercus_montana"
"826" 2022247824165601 "SCPickens" 16 "SCPickens_16" "6/24/2013" "GI_EL" 34.94782 -82.79913 3.5 60.5 "Quercus_montana"
"827" 2022247824165601 "SCPickens" 16 "SCPickens_16" "6/24/2013" "GI_EL" 34.94782 -82.79913 4.8 19.6 "Quercus_montana"
"828" 2022247824165601 "SCPickens" 16 "SCPickens_16" "6/24/2013" "GI_EL" 34.94782 -82.79913 6.5 10.4 "Quercus_montana"
"829" 2022247824165601 "SCPickens" 16 "SCPickens_16" "6/24/2013" "GI_EL" 34.94782 -82.79913 9.6 22 "Quercus_velutina"
"830" 2022247824165601 "SCPickens" 16 "SCPickens_16" "6/24/2013" "GI_EL" 34.94782 -82.79913 9.3 31 "Quercus_velutina"
"831" 2022247824165601 "SCPickens" 15 "SCPickens_15" "6/24/2013" "GI_EL" 34.94861 -82.79961 3.9 74.6 "Quercus_montana"
"832" 2022247824165601 "SCPickens" 15 "SCPickens_15" "6/24/2013" "GI_EL" 34.94861 -82.79961 2.4 10.5 "Oxydendron_arboreum"
"833" 2022247824165601 "SCPickens" 15 "SCPickens_15" "6/24/2013" "GI_EL" 34.94861 -82.79961 5.2 18.3 "Quercus_montana"
"834" 2022247824165601 "SCPickens" 15 "SCPickens_15" "6/24/2013" "GI_EL" 34.94861 -82.79961 7.1 19 "Carya_tomentosa"
"835" 2022247824165601 "SCPickens" 15 "SCPickens_15" "6/24/2013" "GI_EL" 34.94861 -82.79961 9 18.8 "Carya_tomentosa"
"836" 2022247824165601 "SCPickens" 15 "SCPickens_15" "6/24/2013" "GI_EL" 34.94861 -82.79961 10.2 23.6 "Nyssa_sylvatica"
"837" 2022247824165601 "SCPickens" 15 "SCPickens_15" "6/24/2013" "GI_EL" 34.94861 -82.79961 7.3 22.7 "Oxydendron_arboreum"
"838" 2022247824165601 "SCPickens" 15 "SCPickens_15" "6/24/2013" "GI_EL" 34.94861 -82.79961 10.3 87.1 "Quercus_montana"
"839" 2022247824165601 "SCPickens" 15 "SCPickens_15" "6/24/2013" "GI_EL" 34.94861 -82.79961 8.6 11.1 "Acer_rubrum"
"840" 2022247824165601 "SCPickens" 15 "SCPickens_15" "6/24/2013" "GI_EL" 34.94861 -82.79961 3.7 11.4 "Oxydendron_arboreum"
"841" 2022247824165601 "SCPickens" 3 "SCPickens_3" "6/24/2013" "GI_EL" 34.9457 -82.78374 1.9 10.6 "Oxydendron_arboreum"
"842" 2022247824165601 "SCPickens" 3 "SCPickens_3" "6/24/2013" "GI_EL" 34.9457 -82.78374 2.2 12.9 "Oxydendron_arboreum"
"843" 2022247824165601 "SCPickens" 3 "SCPickens_3" "6/24/2013" "GI_EL" 34.9457 -82.78374 4.5 15.5 "Nyssa_sylvatica"
"844" 2022247824165601 "SCPickens" 3 "SCPickens_3" "6/24/2013" "GI_EL" 34.9457 -82.78374 4.8 29.2 "Quercus_rubrum"
"845" 2022247824165601 "SCPickens" 3 "SCPickens_3" "6/24/2013" "GI_EL" 34.9457 -82.78374 5.7 12.1 "Acer_rubrum"
"846" 2022247824165601 "SCPickens" 3 "SCPickens_3" "6/24/2013" "GI_EL" 34.9457 -82.78374 7.2 22 "Quercus_montana"
"847" 2022247824165601 "SCPickens" 3 "SCPickens_3" "6/24/2013" "GI_EL" 34.9457 -82.78374 6.4 28.3 "Quercus_montana"
"848" 2022247824165601 "SCPickens" 3 "SCPickens_3" "6/24/2013" "GI_EL" 34.9457 -82.78374 3.5 34.8 "Quercus_rubrum"
"849" 2022247824165601 "SCPickens" 3 "SCPickens_3" "6/24/2013" "GI_EL" 34.9457 -82.78374 6.1 10 "Nyssa_sylvatica"
"850" 2022247824165601 "SCPickens" 3 "SCPickens_3" "6/24/2013" "GI_EL" 34.9457 -82.78374 7.6 36.8 "Liriodendron_tulipifera"
"851" 2022247824165601 "SCPickens" 18 "SCPickens_18" "6/24/2013" "GI_EL" 34.94738 -82.7938 1.3 31.8 "Pinus_virginiana"
"852" 2022247824165601 "SCPickens" 18 "SCPickens_18" "6/24/2013" "GI_EL" 34.94738 -82.7938 1.8 21.2 "Pinus_strobus"
"853" 2022247824165601 "SCPickens" 18 "SCPickens_18" "6/24/2013" "GI_EL" 34.94738 -82.7938 4.9 24.5 "Pinus_virginiana"
"854" 2022247824165601 "SCPickens" 18 "SCPickens_18" "6/24/2013" "GI_EL" 34.94738 -82.7938 4.7 27.2 "Pinus_strobus"
"855" 2022247824165601 "SCPickens" 18 "SCPickens_18" "6/24/2013" "GI_EL" 34.94738 -82.7938 4.2 25.5 "Pinus_strobus"
"856" 2022247824165601 "SCPickens" 18 "SCPickens_18" "6/24/2013" "GI_EL" 34.94738 -82.7938 4.6 16.7 "Pinus_strobus"
"857" 2022247824165601 "SCPickens" 18 "SCPickens_18" "6/24/2013" "GI_EL" 34.94738 -82.7938 6.1 23.3 "Liquidambar_styraciflua"
"858" 2022247824165601 "SCPickens" 18 "SCPickens_18" "6/24/2013" "GI_EL" 34.94738 -82.7938 7.4 21.2 "Liquidambar_styraciflua"
"859" 2022247824165601 "SCPickens" 18 "SCPickens_18" "6/24/2013" "GI_EL" 34.94738 -82.7938 3.8 22.9 "Pinus_strobus"
"860" 2022247824165601 "SCPickens" 18 "SCPickens_18" "6/24/2013" "GI_EL" 34.94738 -82.7938 5.3 36.8 "Pinus_taeda"
